#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.40909,-0.46667,0.33333,-0.31915
-0.40909,-0.46667,0.28889,-0.31915
-0.40909,-0.46667,0.24444,-0.31915
-0.40909,-0.46667,0.24444,-0.31915
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.36364,-0.46667,0.24444,-0.48936
-0.36364,-0.46667,0.2,-0.48936
-0.36364,-0.46667,0.2,-0.48936
-0.36364,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.2,-0.48936
-0.40909,-0.46667,0.24444,-0.44681
-0.31818,-0.46667,0.2,-0.44681
-0.31818,-0.46667,0.2,-0.44681
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.2,-0.3617
-0.45455,-0.46667,0.2,-0.3617
-0.45455,-0.46667,0.2,-0.61702
-0.45455,-0.46667,0.2,-0.70213
-0.45455,-0.42222,0.15556,-0.74468
-0.45455,-0.37778,0.15556,-0.74468
-0.45455,-0.37778,0.15556,-0.82979
-0.45455,-0.33333,0.15556,-0.82979
-0.45455,-0.33333,0.2,-0.70213
-0.45455,-0.33333,0.2,-0.70213
-0.45455,-0.33333,0.24444,-0.53191
-0.45455,-0.33333,0.33333,-0.53191
-0.45455,-0.33333,0.28889,-0.61702
-0.45455,-0.33333,0.28889,-0.48936
-0.45455,-0.37778,0.24444,-0.31915
-0.31818,-0.33333,0.2,-0.31915
-0.18182,-0.37778,0.15556,-0.31915
-0.5,-0.68889,0.2,0.23404
-0.5,-0.6,-0.11111,0.40426
-0.5,-0.73333,0.33333,0.40426
-0.5,-0.33333,0.46667,0.40426
-0.36364,-0.73333,0.2,0.40426
-0.45455,-0.86667,0.022222,0.2766
-0.45455,-0.51111,0.2,0.2766
-0.45455,-0.95556,0.066667,0.65957
-0.45455,-0.51111,0.066667,0.53191
-0.45455,-0.64444,0.066667,0.53191
-0.45455,-0.68889,0.066667,0.65957
-0.45455,-0.6,0.066667,0.65957
-0.45455,-0.37778,0.066667,0.65957
-0.22727,-0.51111,-0.33333,0.65957
-0.45455,-0.2,0.33333,0.65957
-0.86364,-0.33333,-0.11111,0.65957
-0.68182,-0.28889,0.11111,0.78723
-0.68182,-0.55556,0.066667,0.78723
-0.27273,-0.33333,0.11111,0.78723
-0.22727,-0.33333,0.33333,0.78723
-0.68182,-0.73333,0.33333,0.78723
-0.45455,-0.73333,0.73333,0.78723
-0.86364,-0.95556,0.46667,0.53191
-0.86364,-0.77778,0.33333,0.53191
-0.86364,-0.6,0.33333,0.53191
-0.54545,-0.46667,-0.15556,0.53191
-0.68182,-0.51111,0.11111,0.78723
-0.68182,-0.46667,0.68889,0.78723
-0.18182,-0.46667,0.33333,0.78723
-0.18182,-0.55556,0.33333,0.78723
-0.090909,-0.68889,0.46667,0.78723
-0.090909,-0.51111,0.6,0.78723
-0.13636,-0.51111,0.46667,0.78723
-0.13636,-0.37778,0.73333,0.78723
-0.13636,-0.46667,0.73333,0.78723
-0.13636,-0.46667,0.73333,0.87234
-0.13636,-0.51111,0.022222,0.91489
-0.13636,-0.51111,0.73333,0.91489
-0.31818,-0.6,0.73333,0.91489
-0.22727,-0.68889,0.51111,0.91489
-0.27273,-0.6,0.73333,0.91489
-0.40909,-0.24444,-0.2,0.06383
-0.40909,-0.73333,0.33333,0.06383
-0.86364,-0.6,0.37778,0.2766
-0.27273,-1.0,0.2,0.2766
-0.27273,-0.42222,0.15556,0.2766
-0.5,-0.42222,0.066667,0.74468
-0.54545,-0.86667,0.2,0.74468
-0.54545,-0.68889,-0.15556,0.74468
-0.31818,-0.82222,0.066667,0.53191
-0.31818,-0.42222,0.11111,0.53191
-0.45455,-0.6,-0.15556,0.3617
-0.45455,-0.55556,0.066667,0.3617
-0.45455,-0.82222,0.066667,0.40426
-0.36364,-0.6,0.2,0.19149
-0.36364,-0.6,0.022222,0.19149
-0.36364,-0.46667,0.066667,0.65957
-0.45455,-0.73333,0.11111,0.53191
-0.45455,-0.51111,-0.022222,0.53191
-0.77273,-0.51111,0.066667,0.53191
-0.31818,-0.33333,0.15556,0.53191
-0.54545,-0.37778,0.066667,0.53191
-0.59091,-0.24444,0.33333,0.53191
-0.5,-0.46667,-0.33333,0.53191
-0.5,-0.33333,0.066667,0.53191
-0.5,-0.6,-0.55556,0.78723
-0.5,-0.46667,0.42222,0.65957
-0.5,-0.68889,0.42222,0.53191
-0.40909,-1.0,0.33333,0.53191
-0.63636,-0.46667,0.42222,0.53191
-0.63636,-0.64444,0.15556,0.53191
-0.63636,-0.95556,0.2,0.40426
-0.40909,-0.46667,0.73333,0.61702
-0.40909,-0.37778,0.2,0.61702
-0.36364,-0.42222,0.73333,0.2766
-0.36364,-0.68889,0.28889,0.2766
-0.18182,-0.6,0.6,0.65957
-0.31818,-0.82222,0.68889,0.65957
-0.13636,-0.91111,0.33333,0.65957
-0.18182,-0.95556,-0.022222,0.65957
-0.18182,-0.46667,0.46667,0.65957
-0.18182,-0.46667,0.73333,0.78723
-0.18182,-0.46667,0.46667,0.78723
-0.54545,-0.68889,0.33333,0.40426
-0.54545,-1.0,0.2,0.40426
-0.81818,-1.0,0.066667,0.40426
-0.86364,-0.6,0.33333,0.40426
-1.0,-0.51111,0.33333,-0.10638
-1.0,-0.51111,0.33333,0.31915
-1.0,-0.42222,0.2,0.31915
-0.54545,-0.33333,0.2,0.31915
-0.40909,-0.86667,0.46667,0.65957
-0.40909,-0.64444,0.33333,0.40426
-0.40909,-0.6,0.68889,0.31915
-0.40909,-0.6,0.33333,0.31915
-0.45455,-0.6,0.33333,0.10638
-0.45455,-0.77778,-0.33333,0.10638
-0.45455,-0.86667,0.2,0.53191
-0.45455,-0.68889,0.066667,0.021277
-0.45455,-0.55556,0.066667,0.021277
-0.045455,-0.95556,0.022222,0.40426
-0.045455,-0.95556,0.066667,0.10638
-0.045455,-0.73333,0.2,0.61702
-0.045455,-0.46667,-0.2,0.61702
-0.18182,-0.68889,0.28889,0.65957
-0.18182,-0.46667,-0.022222,0.65957
-0.45455,-0.64444,-0.2,0.53191
-0.45455,-0.64444,0.2,0.53191
-0.36364,-0.33333,0.066667,0.53191
-0.31818,-0.2,0.33333,0.53191
-0.59091,-0.51111,0.33333,0.65957
-0.59091,-0.33333,0.33333,0.65957
-0.40909,-0.6,0.24444,0.65957
-0.59091,-0.33333,0.2,0.65957
-0.22727,-0.46667,0.46667,0.61702
-0.22727,-1.0,0.46667,0.61702
-0.40909,-0.6,0.33333,0.61702
-0.72727,-0.51111,0.46667,0.61702
-0.59091,-0.51111,0.37778,0.53191
-0.59091,-1.0,0.2,0.53191
-0.68182,-0.46667,0.82222,0.53191
-0.59091,-0.42222,0.82222,0.61702
-0.59091,-0.6,0.33333,0.61702
-0.45455,-0.46667,0.24444,0.57447
-0.45455,-0.42222,0.68889,0.57447
-0.45455,-0.6,0.2,0.2766
-0.72727,-0.51111,0.15556,0.53191
-0.72727,-0.77778,-0.066667,-0.10638
-0.72727,-0.68889,-0.022222,0.021277
-0.72727,-0.73333,0.2,0.06383
-0.72727,-0.46667,0.33333,0.06383
-0.5,-0.6,0.37778,0.2766
-0.5,-0.28889,-0.066667,0.40426
-0.5,-0.95556,0.2,0.2766
-0.5,-0.64444,0.46667,0.2766
-0.68182,-0.86667,0.066667,0.65957
-0.68182,-0.37778,0.2,0.65957
-0.68182,-0.91111,0.33333,0.65957
-0.45455,-0.46667,0.066667,0.2766
-0.45455,-0.64444,-0.2,0.2766
-0.45455,-0.82222,0.2,0.53191
-0.45455,-0.68889,-0.066667,0.53191
-0.45455,-0.6,-0.24444,0.53191
-0.045455,-0.86667,-0.022222,0.53191
-0.045455,-0.86667,0.066667,0.53191
-0.22727,-1.0,0.33333,0.53191
-0.22727,-0.33333,0.022222,0.70213
-0.22727,-0.55556,0.33333,0.78723
-0.22727,-0.55556,-0.066667,0.78723
-0.18182,-0.6,0.2,0.53191
-0.18182,-0.77778,0.066667,0.65957
-0.18182,-0.24444,0.24444,0.40426
-0.18182,-0.68889,0.11111,0.40426
-0.45455,-0.24444,0.2,0.40426
-0.45455,-0.55556,0.2,0.40426
-0.45455,-0.33333,0.2,0.40426
-0.54545,-0.64444,0.066667,0.65957
-0.54545,-0.28889,0.2,0.57447
-0.54545,-0.51111,0.37778,0.65957
-0.54545,-0.95556,0.46667,0.65957
-0.45455,-0.73333,0.33333,0.65957
-0.77273,-0.6,0.46667,0.40426
-0.77273,-0.68889,0.33333,0.40426
-0.54545,-0.68889,-0.066667,0.40426
-0.54545,-0.46667,0.73333,0.53191
-0.54545,-0.42222,-0.15556,0.65957
-0.5,-0.64444,0.066667,-0.23404
-0.5,-0.86667,0.15556,-0.23404
-0.5,-0.68889,0.11111,0.10638
-0.5,-0.6,0.2,0.2766
-0.5,-0.64444,-0.2,0.40426
-0.5,-0.55556,0.28889,-0.74468
-0.59091,-0.42222,0.46667,0.2766
-0.59091,-0.6,0.33333,0.2766
-0.5,-0.46667,0.24444,0.19149
-0.5,-0.51111,0.15556,0.19149
-0.5,-0.6,0.066667,0.23404
-0.45455,-0.55556,0.2,0.021277
-0.40909,-0.51111,0.066667,0.021277
-0.77273,-0.64444,0.2,0.021277
-0.77273,-0.51111,0.2,0.021277
-0.77273,-0.73333,-0.2,0.021277
-0.77273,-0.6,0.066667,-0.40426
-0.77273,-0.64444,-0.022222,0.2766
-0.77273,-0.46667,-0.51111,0.53191
-0.77273,-0.42222,-0.2,0.53191
-0.13636,-0.6,0.066667,0.57447
-0.13636,-0.95556,0.2,0.57447
-0.13636,-0.37778,0.2,0.19149
-0.13636,-0.28889,-0.022222,0.2766
-0.5,-0.68889,0.066667,0.2766
-0.5,-0.91111,0.11111,0.2766
-0.59091,-0.6,0.15556,0.2766
-0.31818,-1.0,0.11111,0.2766
-0.31818,-0.6,0.15556,0.2766
-0.72727,-0.6,0.28889,0.40426
-0.72727,-0.51111,0.066667,0.40426
-0.72727,-0.33333,-0.066667,0.61702
-0.63636,-0.42222,0.2,0.65957
-0.63636,-0.33333,0.2,0.65957
-0.54545,-0.51111,0.6,0.65957
-0.54545,-0.86667,0.33333,0.65957
-0.54545,-0.46667,0.68889,0.65957
-0.54545,-0.46667,0.6,0.74468
-0.54545,-0.86667,0.42222,0.61702
-0.59091,-0.68889,0.33333,0.57447
-0.45455,-0.68889,0.24444,0.57447
-0.45455,-0.46667,0.64444,0.57447
-0.54545,-0.46667,0.37778,0.57447
-0.54545,-0.51111,0.2,0.57447
-0.45455,-0.55556,0.2,-0.53191
-0.45455,-0.51111,0.2,-0.53191
-0.31818,-0.73333,0.066667,0.40426
-0.31818,-0.91111,0.066667,0.40426
-0.54545,-0.91111,0.33333,-0.021277
-0.54545,-1.0,0.37778,0.14894
-0.54545,-0.6,0.33333,0.14894
-0.86364,-0.6,0.15556,0.53191
-0.86364,-1.0,0.022222,0.2766
-0.86364,-0.73333,0.33333,0.2766
-0.72727,-0.55556,0.33333,0.06383
-0.72727,-0.51111,0.33333,0.06383
-1.0,-0.33333,0.066667,0.06383
-0.68182,-0.37778,0.15556,0.06383
-0.31818,-0.86667,0.55556,0.06383
-0.5,-0.6,0.33333,0.40426
-0.5,-0.6,0.64444,0.2766
-0.5,-0.95556,0.11111,0.14894
-0.5,-0.6,0.28889,-0.2766
-0.5,-0.6,-0.55556,-0.2766
-0.59091,-0.91111,0.24444,0.53191
-0.59091,-0.73333,0.2,0.14894
-0.59091,-0.6,0.066667,0.40426
-0.59091,-0.95556,-0.066667,0.40426
-0.090909,-0.86667,-0.28889,0.40426
-0.40909,-0.6,0.28889,0.40426
-0.5,-0.42222,0.066667,0.65957
-0.5,-0.73333,0.24444,0.65957
-0.31818,-0.46667,0.066667,0.65957
-0.31818,-0.6,0.11111,0.65957
-0.31818,-0.55556,-0.2,0.65957
-0.45455,-0.33333,0.066667,0.3617
-0.45455,-0.33333,0.15556,0.3617
-0.5,-0.68889,0.066667,0.53191
-0.5,-0.55556,0.24444,0.65957
-0.5,-0.37778,0.28889,0.65957
-0.5,-0.37778,0.24444,0.65957
-0.68182,-0.37778,0.33333,0.65957
-0.5,-0.46667,0.33333,0.53191
-0.5,-0.77778,0.46667,0.53191
-0.68182,-0.6,0.46667,0.53191
-0.59091,-0.46667,0.68889,0.53191
-0.59091,-0.82222,0.64444,0.53191
-0.36364,-0.91111,0.33333,0.53191
-0.36364,-0.64444,0.64444,0.53191
-0.54545,-0.51111,0.28889,0.10638
-0.54545,-0.6,0.2,0.021277
-0.54545,-0.64444,0.2,0.021277
-0.59091,-0.6,0.2,0.021277
-0.31818,-0.6,0.24444,0.40426
-0.31818,-0.95556,0.15556,0.53191
-0.31818,-0.73333,0.066667,0.53191
-0.45455,-1.0,0.24444,0.53191
-0.77273,-0.82222,0.24444,0.53191
-0.81818,-0.6,0.2,0.53191
-0.81818,-0.6,0.066667,0.2766
-0.81818,-0.91111,0.066667,0.2766
-0.81818,-0.86667,0.2,0.2766
-0.59091,-0.68889,0.42222,0.2766
-0.59091,-0.6,0.37778,0.19149
-0.59091,-0.33333,-0.022222,0.2766
-0.59091,-0.46667,0.2,0.2766
-0.27273,-0.77778,0.46667,0.2766
-0.45455,-0.6,0.33333,0.53191
-0.45455,-0.6,0.68889,0.53191
-0.45455,-0.91111,0.33333,0.53191
-0.40909,-0.73333,0.33333,-0.021277
-0.40909,-0.86667,-0.33333,0.14894
-0.40909,-0.6,-0.2,0.2766
-0.40909,-0.6,0.066667,0.2766
-0.5,-0.6,-0.066667,0.23404
-0.5,-0.6,-0.022222,0.23404
-0.045455,-0.6,-0.066667,0.10638
-0.045455,-0.68889,0.066667,0.10638
-0.18182,-0.46667,0.022222,0.10638
-0.22727,-0.46667,0.022222,0.65957
-0.22727,-0.6,0.066667,0.65957
-0.45455,-0.51111,0.066667,0.65957
-0.36364,-0.46667,0.022222,0.65957
-0.36364,-0.82222,0.33333,0.65957
-0.22727,-0.46667,0.33333,0.65957
-0.45455,-0.55556,0.066667,0.40426
-0.45455,-0.46667,0.42222,0.65957
-0.45455,-0.37778,0.066667,0.65957
-0.45455,-0.46667,0.33333,0.65957
-0.40909,-0.55556,0.33333,0.65957
-0.40909,-0.86667,0.33333,0.65957
-0.72727,-0.91111,0.28889,0.65957
-0.59091,-0.91111,0.6,0.65957
-0.47619,-0.28,0.28571,0.4
-0.7619,-0.76,0.14286,0.55
-0.7619,-0.52,0.42857,0.5
-0.71429,-0.48,0.14286,0.4
-1.0,-0.64,0.33333,0.1
-1.0,-0.64,0.047619,-0.1
-0.66667,-0.44,-0.28571,-0.15
-0.66667,-0.12,0.14286,0.2
-0.80952,-0.24,0.0,0.15
-0.85714,-0.04,-0.28571,0.5
-1.0,-0.32,0.095238,-0.6
-0.57143,-0.56,-0.047619,-0.25
-1.0,-0.56,0.0,-0.1
-1.0,-0.24,-0.095238,-0.25
-0.57143,-0.32,-0.28571,0.05
-0.71429,-0.64,-0.28571,0.2
-0.90476,-0.36,-0.2381,0.35
-0.90476,-0.48,-0.28571,0.35
-0.80952,-0.6,-0.28571,0.4
-0.7619,-0.32,0.047619,0.45
-0.7619,-0.2,0.0,0.25
-0.71429,-0.2,-0.28571,0.1
-0.57143,-0.04,0.0,-0.35
-0.42857,-0.08,0.0,0.1
-0.7619,-0.08,-0.33333,0.05
-0.33333,-0.36,0.28571,0.35
-0.33333,-0.76,0.0,0.15
-0.40909,-0.46667,0.24444,0.53191
-0.40909,-0.51111,0.2,0.021277
-0.40909,-0.95556,0.37778,0.021277
-0.68182,-0.77778,-0.022222,0.14894
-0.68182,-0.55556,0.066667,0.14894
-0.81818,-0.46667,0.11111,-0.23404
-0.81818,-0.46667,0.11111,-0.23404
-0.81818,-0.55556,0.2,-0.10638
-0.81818,-0.68889,0.066667,-0.3617
-0.81818,-0.82222,0.066667,0.40426
-0.81818,-0.68889,0.11111,0.3617
-0.81818,-0.82222,0.066667,0.2766
-0.81818,-0.6,0.066667,0.2766
-0.81818,-0.82222,0.066667,0.2766
-1.0,-0.6,0.066667,0.53191
-1.0,-0.82222,-0.42222,-0.61702
-1.0,-0.82222,0.066667,0.40426
-1.0,-0.51111,0.24444,0.10638
-1.0,-0.51111,0.46667,-0.3617
-1.0,-0.37778,0.37778,-0.3617
-0.36364,-0.46667,0.24444,0.57447
-0.36364,-0.73333,0.28889,0.14894
-0.36364,-0.46667,0.28889,0.14894
-0.54545,-0.6,0.6,0.14894
-0.5,-0.51111,0.33333,0.57447
-0.5,-0.46667,0.2,0.57447
-0.81818,-0.46667,-0.11111,0.57447
-0.59091,-0.73333,0.066667,0.57447
-0.31818,-0.55556,0.066667,0.57447
-0.31818,-0.51111,0.066667,0.57447
-0.045455,-0.86667,0.066667,0.23404
-0.045455,-0.6,0.066667,0.31915
-0.045455,-0.33333,0.066667,0.31915
-0.63636,-0.46667,-0.15556,0.31915
-0.59091,-1.0,0.33333,0.31915
-0.36364,-0.46667,0.066667,0.31915
-0.31818,-0.51111,0.066667,0.65957
-0.31818,-0.46667,0.33333,0.65957
-0.40909,-0.42222,0.066667,0.65957
-0.40909,-0.28889,0.066667,0.65957
-0.59091,-0.73333,0.33333,0.40426
-0.40909,-0.51111,-0.11111,0.40426
-0.40909,-0.95556,0.066667,0.40426
-0.40909,-0.46667,0.2,0.65957
-0.31818,-0.95556,0.15556,0.53191
-0.31818,-0.28889,0.28889,0.53191
-0.31818,-0.46667,0.28889,0.53191
-0.68182,-0.28889,0.28889,0.61702
-0.68182,-0.6,0.022222,0.61702
-0.40909,-0.42222,0.33333,0.70213
-0.40909,-0.55556,0.6,0.70213
-0.59091,-0.68889,0.68889,0.65957
-0.59091,-0.55556,0.73333,0.65957
-0.59091,-1.0,0.46667,0.40426
-0.59091,-1.0,0.2,0.53191
-0.59091,-0.46667,0.86667,0.57447
-0.31818,-0.46667,0.73333,0.40426
-0.45455,-0.6,0.24444,0.40426
-0.31818,-0.55556,0.73333,0.40426
-0.18182,-0.77778,0.2,0.40426
-0.18182,-0.6,0.33333,0.40426
-0.18182,-0.51111,0.64444,0.40426
-0.22727,-0.46667,0.64444,0.40426
-0.22727,-0.46667,0.73333,0.40426
-0.18182,-0.2,0.46667,0.65957
-0.18182,-0.42222,0.86667,0.65957
-0.090909,-0.33333,0.73333,0.78723
-0.090909,-0.46667,0.46667,0.78723
-0.090909,-0.51111,0.73333,0.87234
-0.31818,-0.46667,0.73333,0.91489
-0.31818,-0.51111,0.77778,0.91489
-0.31818,-0.37778,0.73333,0.3617
-0.27273,-0.24444,0.55556,0.021277
-0.40909,-0.2,0.33333,0.021277
-0.13636,-0.33333,0.33333,0.021277
-0.045455,-0.33333,0.24444,0.021277
-0.045455,-0.37778,0.46667,0.021277
-0.77273,-0.68889,0.066667,0.57447
-0.63636,-0.46667,-0.022222,0.57447
-0.45455,-1.0,0.066667,0.57447
-0.45455,-0.46667,0.066667,0.57447
-0.5,-0.46667,0.066667,0.65957
-0.31818,-0.51111,0.066667,0.65957
-0.13636,-0.64444,0.066667,0.65957
-0.13636,-0.6,0.066667,0.65957
-0.45455,-0.37778,0.2,0.2766
-0.36364,-0.68889,0.066667,0.2766
-0.59091,-0.33333,0.11111,0.2766
-0.59091,-0.42222,0.2,0.2766
-0.59091,-0.6,0.46667,0.65957
-0.59091,-0.91111,0.33333,0.65957
-0.86364,-0.82222,0.33333,0.57447
-0.5,-0.46667,0.33333,0.57447
-0.5,-0.91111,0.37778,0.57447
-0.68182,-0.55556,0.066667,0.40426
-0.40909,-1.0,0.64444,0.40426
-0.77273,-0.46667,0.2,0.40426
-0.40909,-0.46667,0.28889,0.40426
-0.18182,-0.42222,0.37778,0.40426
-0.18182,-0.42222,0.46667,0.40426
-0.18182,-0.82222,0.55556,0.78723
-0.18182,-0.64444,0.42222,0.82979
-0.18182,-0.46667,0.33333,0.70213
-0.18182,-0.51111,0.73333,0.78723
-0.18182,-0.46667,0.28889,0.65957
-0.18182,-0.33333,0.86667,0.82979
-0.18182,-0.46667,0.73333,0.78723
-0.18182,-0.46667,0.24444,0.78723
-0.31818,-0.64444,0.46667,0.91489
-0.5,-0.68889,0.73333,0.91489
-0.5,-0.73333,0.73333,0.91489
-0.22727,-0.55556,0.68889,0.53191
-0.22727,-0.2,0.64444,0.53191
-0.22727,-0.24444,0.46667,-0.57447
-0.22727,-0.33333,0.37778,-0.57447
-0.31818,-0.51111,-0.33333,0.19149
-0.31818,-0.6,0.2,0.53191
-0.31818,-0.46667,0.022222,0.61702
-0.31818,-0.6,0.066667,0.61702
-0.45455,-0.6,0.2,0.61702
-0.68182,-0.51111,-0.2,0.61702
-0.68182,-0.6,0.066667,0.65957
-0.68182,-0.64444,0.2,0.65957
-0.18182,-0.51111,0.066667,0.2766
-0.18182,-0.37778,0.11111,0.2766
-0.59091,-0.46667,0.24444,0.57447
-0.59091,-0.37778,-0.022222,0.65957
-0.59091,-0.46667,0.33333,0.65957
-0.59091,-1.0,0.33333,0.65957
-0.45455,-0.42222,0.33333,0.53191
-0.45455,-0.73333,0.46667,0.53191
-0.68182,-0.6,0.42222,0.53191
-0.59091,-0.51111,0.46667,0.57447
-0.59091,-0.73333,0.24444,0.53191
-0.59091,-1.0,0.33333,0.53191
-0.45455,-0.55556,0.68889,0.40426
-0.45455,-0.46667,0.64444,0.40426
-0.45455,-0.64444,0.42222,0.74468
-0.45455,-0.46667,0.066667,0.74468
-0.27273,-0.82222,0.68889,0.65957
-0.27273,-0.95556,0.2,0.78723
-0.27273,-0.95556,0.066667,0.78723
-0.18182,-0.55556,0.64444,0.65957
-0.18182,-0.46667,0.68889,0.65957
-0.18182,-0.42222,0.73333,0.65957
-0.31818,-0.46667,0.37778,0.65957
-0.45455,-0.33333,0.82222,0.74468
-0.45455,-0.6,0.73333,0.91489
-0.45455,-0.46667,0.28889,0.91489
-0.18182,-0.64444,0.24444,0.91489
-0.18182,-0.55556,0.68889,0.78723
-0.18182,-0.73333,0.82222,0.78723
-0.81818,-0.64444,0.73333,0.14894
-0.81818,-0.46667,0.6,0.10638
-0.81818,-0.46667,0.42222,0.10638
-0.72727,-1.0,-0.066667,0.06383
-0.45455,-0.6,0.066667,0.06383
-0.27273,-0.77778,-0.11111,0.06383
-0.36364,-0.82222,-0.86667,0.06383
-0.36364,-0.73333,0.33333,0.06383
-0.36364,-0.33333,0.066667,0.53191
-0.36364,-0.6,0.2,0.65957
-0.36364,-0.46667,-0.022222,0.61702
-0.36364,-0.6,0.15556,0.65957
-0.36364,-0.82222,0.33333,0.53191
-0.68182,-0.33333,0.33333,0.65957
-0.68182,-0.24444,0.066667,0.65957
-0.68182,-0.6,0.33333,0.40426
-0.68182,-0.46667,0.33333,0.65957
-0.68182,-0.42222,0.33333,0.65957
-0.81818,-0.37778,-0.15556,0.74468
-0.81818,-0.55556,0.46667,0.74468
-0.63636,-0.68889,0.64444,0.57447
-0.63636,-1.0,0.33333,0.57447
-0.59091,-0.46667,0.68889,0.65957
-0.59091,-0.55556,0.2,0.65957
-0.45455,-0.95556,0.64444,0.61702
-0.45455,-0.95556,0.33333,0.61702
-0.72727,-0.51111,0.77778,0.61702
-0.72727,-0.46667,-0.2,0.61702
-0.72727,-0.46667,0.46667,0.40426
-0.22727,-0.46667,0.33333,0.78723
-0.27273,-0.46667,0.022222,0.78723
-0.31818,-0.82222,0.46667,0.78723
-0.13636,-0.64444,0.46667,0.78723
-0.13636,-0.68889,0.33333,0.78723
-0.13636,-0.6,0.46667,0.74468
-0.13636,-0.37778,0.64444,0.74468
-0.27273,-0.33333,0.37778,0.65957
-0.18182,-0.33333,0.64444,0.65957
-0.090909,-0.46667,0.68889,0.65957
-0.13636,-0.46667,0.066667,0.65957
-0.31818,-0.55556,0.64444,0.65957
-0.31818,-0.46667,0.33333,0.65957
-0.22727,-0.6,0.46667,1.0
-0.5,-0.6,0.73333,1.0
-0.5,-0.46667,0.73333,1.0
-0.5,-0.42222,0.73333,0.3617
-0.40909,-0.33333,0.55556,-0.31915
-0.45455,-0.46667,0.46667,-0.31915
-0.61905,-0.84,0.14286,0.05
-0.71429,-0.6,0.14286,0.45
-0.66667,-0.4,0.28571,0.35
-0.57143,-0.84,0.42857,0.35
-0.66667,-0.36,0.47619,0.65
-0.66667,-0.36,0.14286,0.65
-0.52381,-0.32,0.19048,0.8
-0.42857,-0.24,0.28571,0.65
-0.61905,-0.24,0.0,0.6
-0.71429,-0.2,-0.71429,0.65
-0.57143,0.04,0.14286,0.65
-0.95238,-0.2,-0.28571,0.65
-0.95238,-0.84,-0.19048,0.5
-0.80952,-0.32,0.0,0.2
-0.90476,-0.36,0.14286,0.0
-0.71429,-0.16,0.14286,0.2
-0.71429,-0.2,-0.33333,0.2
-0.80952,-0.28,0.047619,0.3
-1.0,-0.56,0.14286,0.05
-0.90476,-0.48,0.14286,0.05
-0.66667,-0.28,0.14286,0.05
-0.57143,-0.32,-0.095238,0.05
-0.66667,-0.36,-0.19048,0.2
-0.85714,-0.4,-0.42857,0.2
-0.90476,-0.08,0.0,0.2
-0.90476,-0.04,-0.14286,0.2
-1.0,-0.12,-0.2381,-0.95
-0.71429,-0.08,0.14286,0.25
-0.71429,-0.16,-0.095238,0.35
-1.0,-0.56,0.0,0.15
-1.0,-0.52,0.14286,0.2
-0.80952,-0.6,0.14286,0.4
-0.95238,-0.56,0.19048,0.65
-1.0,-0.76,0.19048,0.65
-0.71429,-0.6,-0.7619,0.15
-0.90476,-0.32,-0.14286,0.4
-1.0,-0.4,0.047619,0.35
-0.66667,-0.56,0.0,0.4
-1.0,-0.48,0.14286,-0.1
-0.66667,-0.32,-0.7619,-0.05
-0.66667,-0.32,0.14286,0.2
-0.57143,-0.2,-0.14286,0.05
-0.47619,-0.36,-0.14286,0.3
-0.57143,-0.72,0.095238,0.15
-1.0,-0.28,-0.047619,-0.25
-1.0,-0.52,0.2381,0.25
-0.7619,-0.68,0.095238,0.2
-0.80952,-0.64,-0.047619,-0.25
-0.80952,-0.64,-0.19048,0.35
-1.0,-0.52,0.0,0.5
-0.71429,-0.16,0.0,0.2
-0.71429,-0.08,-0.33333,0.1
-0.61905,-0.32,-0.38095,0.25
-0.95238,-0.6,-0.14286,0.35
-1.0,-0.52,-0.14286,0.3
-0.71429,-0.8,0.0,0.2
-0.71429,-0.32,0.19048,0.35
-1.0,-0.32,-0.85714,0.55
-0.85714,-0.68,0.047619,0.65
-1.0,-0.6,0.0,0.4
-0.57143,-0.52,-0.14286,0.4
-0.85714,-0.32,-0.42857,0.5
-0.57143,-0.24,-0.28571,0.2
-0.57143,0.0,0.0,0.05
-1.0,0.04,-0.095238,-0.15
-1.0,-0.08,-0.19048,0.35
-0.85714,-0.24,-0.047619,0.05
-0.85714,-0.68,-0.7619,0.05
-0.71429,-0.32,-0.14286,-0.1
-0.71429,-0.24,0.14286,-0.4
-0.7619,-0.2,0.047619,0.1
-0.52381,-0.56,-0.42857,0.25
-0.52381,-0.4,-0.19048,0.3
-0.57143,-0.28,-0.28571,0.2
-0.57143,-0.24,-0.2381,-0.05
-0.71429,-0.24,-0.047619,-0.3
